product_name,product_description,product_domain
Velocity,"Velocity provides revenue based financing, up to Rs 3 crores, for marketing and inventory spends of online businesses.",Financial Services
SalaryBox,SalaryBox is solution that makes employee management effortless.,Financial Services
Boingg,D2C furniture brand,Furniture
Better Capital,"Better is a top-tier India-focused pre-seed venture firm with a portfolio of 100+ companies including stellar successes like Rupeek, Open, Khatabook, Bijak",Venture Capital & Private Equity
Tickertape,"Tickertape provides data, information & content for Indian stocks, ETFs & indices",Financial Services
Zenpay Solutions,"India’s fastest growing fintech company, which has revolutionized the ultimate banking experience especially by reaching out to thousands of blue-collared employees by promoting digital banking solutions across India.",Financial Services
Disprz,An AI-powered right skilling suite that helps enterprises unlock business potential.,E-learning
Arbo Works,Finance technology,Computer Software
Inzpira,"Inzpira is India's only Live online 1:1 platform for Language Learning & Test Preparation that lets users instantly connect with expert trainers and learn anytime, from anywhere.",E-learning
Defy,Building India's first social crypto exchange,Financial Services
Mindhouse,Mindhouse is a Yoga & Nutrition driven personalized healthcare platform.,Health
Mindhouse,Mindhouse is a Yoga & Nutrition driven personalized healthcare platform.,Wellness & Fitness
Homversity,Homversity is the digital ecosystem that aims to support the 93 BN USD student housing & Co-living industry in India.,Housing Marketplace
Toppersnotes,"Toppersnotes is an edtech company, primarily operating in the test preparation industry.",Education Management
NoBroker.com,NoBroker is a disruptive force in the Real Estate Industry.,Real Estate
Haber,"Real-time, automated insights to increase plant efficiency",Industrial Automation
True Balance,"Balancehero India Private Limited (BHI), the wholly owned subsidiary of Balancehero Co. Ltd., Korea which runs and operates mobile App “True Balance”.",Financial Services
Recordent,Helping MSMEs collect customer dues faster & reduce risk by checking credit & payment history before offering credit,Financial Services
Koparo,Koparo is a direct-to-consumer brand that is addressing the needs of modern Indian families and their homes.,Consumer Goods
Indifi,Indifi believes in helping small businesses grow by offering loans to those that have potential and intent.,Financial Services
Settl,Settl. is a technology-driven accommodation platform focused on providing a convenient and high-quality living experience for young millennials.,Real Estate
Park+,Building an eco-system for car owners which will be a one-stop solution for all their needs.,Tech startup
Simple Energy,A Research and development driven company on a mission to build the future of mobility that is electric and connected.,Automotive
Dream Sports,"Dream Sports is India’s leading sports technology company with brands such as Dream11, world’s largest fantasy sports platform",Sports
Spinny,Spinny is a new age used car end-to-end platform in India.,Automotive
Rentomojo,"Furniture, appliances, electronics, and fitness products on monthly rental subscriptions.",Furniture Rental
Slice,"Slice is India's best credit card challenger to pay bills, manage expenses, and unlock rewards",Financial Services
21K School,"21K School is India's First Online School that provides a complete online school experience and personalized learning – anytime, anywhere.",E-learning
Adda247,"The multilingual edtech platform provides 360 degree learning solutions catering to all major educational needs of Tier II, tier III including online courses for  competitive exams",E-learning
Loop Health,India's first health insurance with unlimited primary care for employees.,Hospital & Health Care
Rupifi,Embedded Lending for Small Businesses,Financial Services
RENEE Cosmetics,"RENÉE Cosmetics is an Indian makeup brand empowering bold & beautiful women with innovative, cruelty-free products.",Cosmetics
Svish,D2C personal hygiene startup,Consumer Goods
Progcap,"Progcap (Desiderata Impact Ventures Private Limited) is a mission-driven, inclusive financing technology firm",FinTech
Smartstaff,Smartstaff (previously Qikwork) is a full stack blue-collar workforce management platform.,Recruitment
D’Moksha Homes,"Artisans handcraft exquisite and environment-friendly home linens using only the most sustainable fabrics like linen, hemp, and lyocell.",Textiles
ANS Commerce,ANS Commerce is India’s #1 full-stack e-commerce enabler helping brands sell online.,E-commerce
Mobileware Technologies,"A mobile applications development platform for technologies including Symbian, Blackberry, and early versions of iOS and Android.",Information Technology & Services
GramCover,GramCover is a tech-enabled insurance marketplace for rural India.,Insurance
BYJU'S,BYJU’S is India's largest ed-tech company and the creator of India’s most loved school learning app.,EdTech
Hyperface,Empowering Brands and Fintechs to offer banking products contextually to their customers.,Information Technology & Services
Licious,"Licious is a consumer food company, focussed at delighting the world with an unmatched range of meat & meat products.",Food & Beverages
Chalo,India’s #1 bus transport technology company.,Mobility
Kaar Technologies,"Kaar Technologies is an SAP global consultancy firm that designs, delivers and deploys cutting-edge SAP solutions for businesses around the world.",Information Technology & Services
Kissan Pro,"Full stack solution on agri advisory, input purchase and market linkage",Farming
Sunstone Eduversity,Sunstone Eduversity is a one-of-its-kind business school operating in an asset-light model since 2011.,EdTech
Ozonetel,Ozonetel is leading Cloud Telephony solution provider.,Telecommunications
CoinSwitch Kuber,"CoinSwitch Kuber is the largest crypto trading platform in India with a user base of 10M+, in just 15 months and growing every second.",Crypto
Pazcare,Paz Care is India's leading Employee Benefits & Health insurance platform,Insurance
kWh Bikes,Building India’s strongest and smartest electric 2 wheelers,Automotive
IBSFINtech,"Driving Digitization & Automation of Cash & Liquidity, Risk, Treasury & Trade Finance functions of the Corporate.",Information Technology & Services
LeadSquared,"LeadSquared is a marketing automation and sales execution platform that helps businesses increase their closures, manage their pipelines",Computer Software
Phool.co,Flowercycling technologies to upcycle cellulose waste and specialises in manufacturing charcoal-free incense and other wellness products,Renewables & Environment
Twin Health,Twin Health invented the Whole Body Digital Twin™ to help reverse and prevent chronic metabolic diseases.,Health
Twin Health,Twin Health invented the Whole Body Digital Twin™ to help reverse and prevent chronic metabolic diseases.,Wellness & Fitness
Trica,Powering private markets - A technology platform for startups and investors.,Equity Management
mHealth,mHealth  is AI based corporate wellness platform  to spread happiness & well-being,Health
mHealth,mHealth  is AI based corporate wellness platform  to spread happiness & well-being,Wellness & Fitness
Rebel Foods,"World’s largest internet restaurant company. Building Unique, Memorable, Delightful & Sure delivery-only restaurants.",Cloud kitchen
ProfitWheel,ProfitWheel's belief is that only a fraction of customers drive the most profitability for a brand - and we want to help increase their high value customer base.,Marketing & Advertising
Log 9 Materials,Log9 Materials is on a mission to make global energy 100% clean.,Nanotechnology
Chingari,"Chingari - Bharat Ka Super Entertainment App. A unique and fun short video app, can create interesting videos and share them with the world.",Entertainment
Ishitva,"Sort to create value’ using #AI, #Robotics and #AirSorter to achieve a #circulareconomy with environmental benefits.",Computer Software
Ola Electric,Sustainability for the future.,Automotive
leap.club,A community-led professional network for women,Community
F5,One-Stop Solution for Daily Workplace Needs,Retail
ForeignAdmits,“foreignadmits” aims at addressing one of the biggest problems of personalized mentoring for students aiming to pursue higher education and eventually become an expert in their desired discipline of study.,Higher Education
SALT,Salt is a neo-banking experience created to cater to international businesses.,Financial Services
EarnWealth,"EarnWealth is India's First Social Commerce FinTech which enables Financial Consultants, Mutual Fund Distributors, Insurance Agents, Real Estate Consultants, Housewives, Retired People and Students to earn quick money by selling Loans, Credit Cards",Financial Services
Visit Health,"Visit is a 360° integrated, highly engaging Health Benefits Platform- covering end to end health & wellness management.",Health
Visit Health,"Visit is a 360° integrated, highly engaging Health Benefits Platform- covering end to end health & wellness management.",Wellness & Fitness
Crater.Club,"Crater is where you join 5000+ mentors, creators & experts while they stream their knowledge and skills live.",Media
NFTically,"NFTically is a global B2B SaaS that enables celebrities, influencers, gamers, clubs & enterprises to launch their own white-label NFT store or NFT Marketplace without any technical knowledge.",NFT
ReshaMandi,"ReshaMandi provides a full-stack digital ecosystem in the form of a super app, from FARM to RETAIL.",B2B
Zetwerk,ZETWERK is a universal manufacturing network powered by new-age technology.,Mechanical Or Industrial Engineering
Hubilo,Hubilo is the leading hybrid event platform built for engagement and event excellence.,Software Startup
M2P Fintech,"M2P fintech was born out of the need to build highly scalable, secure yet nimble technology stack at the intersection of Mobility, Commerce and payments.",Financial Services
Open Financial Technologies,Open is Asia’s first neobanking platform for SMEs and startups.,Financial Services
Niro,Embedding personal credit products into leading consumer internet platforms.,Financial Services
Wiingy,The ultimate 1:1 live e-learning platform providing personalized hands-on learning for kids,E-learning
CarDekho,Redefining the country’s personal mobility ecosystem with technologically enhanced solutions.,Automotive
Melorra,A company that styles jewellery for the contemporary wardrobe.,D2C jewellery
AnKa SumMor,"AnKa SumMor is the service that allows businesses to focus on building their brands, while they provide Supply & Distribution expertise.",Sales and Distribution
Toch.ai,"Toch is an AI-driven platform that helps broadcasters, OTT platforms, media platforms, and creators to revolutionize videos.",SaaS
Playto Labs,Playto Labs provides robotics toys and online classes for kids to help them develop the key 21st century skills. Book a free trial for your child today at www.playtolabs.com,E-learning
Fraazo,FRAAZO is Mumbai's favourite App for Fresh Vegetables and Fruits coming straight from the Farm to your Doorstep within 18 Hours.,Food & Beverages
Arcana,Arcana offers a Privacy Stack SDK to DApp developers on EVM compatible blockchains chains to build Privacy-First products.,Information Technology & Services
FloCareer,"The Best Skills Validation Platform that provides ""Interview As-A-Service""​.",Information Services
Nap Chief,India's favourite Kid's wear and Family Sleepwear D2C Brand,Apparel & Fashion
AcknoLedger,AcknoLedger is a Global platform that distributes Web 3.0 Digital Assets Seamlessly across all the Metaverses and Gaming,Crypto
ApplicateAI,"‘ApplicateAI’ is an integrated AI BOT platform for Enterprise with defined and curated work-flows for Sales, Consumer Engagement and Employee support and engagement.",Information Technology & Services
VLCC Health Care,VLCC is today widely recognized for its comprehensive portfolio of beauty and wellness products and services,Health
VLCC Health Care,VLCC is today widely recognized for its comprehensive portfolio of beauty and wellness products and services,Wellness & Fitness
Duroflex,"5 decades of experience, superior quality and best in class innovation help us in bringing you a wide range of mattresses, pillows, protectors and other sleep solutions.",Furniture
Aviom India,AVIOM India Housing Finance Pvt. Ltd. is a venture started by experienced professionals with a vision to improve the standard of living of families from the informal sector in rural areas,Financial Services
Onato,A startup solving inefficiencies in the agri supply chain,Computer Software
Mestastop Solutions,"Mestastop aims to provide a solution for such challenges with their unique proprietary platforms, METAssay, METSCAN, and METVivo.",Biotechnology
SaaS Labs,"Building high impact communication, workflow and productivity tools for sales and support teams throughout the globe.",SaaS
Devnagri,"Devnagri is an AI powered human translation platform, working in all 22 Indian languages.",Translation & Localization
CRED,CRED is a credit card payment platform that rewards users with points for paying their bills.,Finance
ConveGenius,An EdTech social enterprise focused on closing the gap in educational achievement for children and youth in India.,Education Management
Totality,"Totality with the goal of combining scalability through technology, innovation through design & retention through content.",Entertainment
CredAble,CredAble provides liquidity programs for enterprise supply chains.,Financial Services
MarketWolf,"MarketWolf provides everyone an opportunity to begin their trading journey with a unique digital platform that is bold, simple and fun.",Financial Services
Wondrlab,India's largest platform-first martech startup,Marketing & Advertising
SUN Mobility,Provider of universal energy infrastructure and services to accelerate mass EV usage!,Automotive
Tamasha,"Tamasha, the next-generation interactive entertainment platform.",Entertainment
Revfin,"RevFin is a financial technology (FinTech) company, advanced digital lending platform makes getting a loan convenient and accessible for customers",Financial Services
Yu Foodlabs,Re-imagining Packaged Foods with Natural Ingredients & ZERO Preservatives,Food & Beverages
MergerDomo,MergerDomo is the one-stop Global OnLine M&A marketplace for Corporate and Business Growth,Investment Banking
FarMart,FarMart is an agritech platform that helps businesses easily source high quality produce at reasonable prices.,Farming
Questt,Questt is a Free online homework app that lets teachers assign gamified homework to students.,EdTech
IDfy,IDfy helps people and business build authentic relationships by ensuring that both parties are who they claim to be and can be trusted.,Information Technology & Services
ClearDekho,ClearDekho is India’s Leading Affordable Eyewear Brand.,Retail
BookingJini,BookingJini strive to empower Hotels from all aspects ranging from customer outreach to automate their booking process and improve their online presence and revenue to stimulate Top-line and Bottom-line growth.,Hospitality
Sourcewiz,Building a platform for exporters to digitize their workflows and help them grow and manage their business.,Information Technology & Services
Tvasta,Developing new-age manufacturing and automation technologies that can increase human productivity by allowing deep personalization.,Mechanical Or Industrial Engineering
Kafqa Academy,"Kafqa Academy is a global performing arts academy that offers classes in dancing, singing, and speech & drama.",E-learning
Trell,Trell is turning over a new leaf with the wave of digitalization sweeping across the nation,Social commerce
Storia,"Storia Foods and Beverages is committed to creating products that are natural, full of goodness and promote a healthy lifestyle.",Food & Beverages
Clear,India’s leading FinTech SaaS platform,Computer Software
Groww,Groww is on a mission to democratize access to financial services for millions of Indians responsibly.,Finance
The Indus Valley,Consumer GoodsThe Indus Valley is a Direct to Consumer (D2C) healthy kitchenware brand.,Consumer Goods
BharatPe,"BharatPe launched India’s first UPI interoperable QR code, first ZERO MDR payment acceptance service, and first UPI payment backed merchant cash advance service.",Financial Services
Teachmint,Teachmint is an education infrastructure provider and India’s largest teaching platform.,E-learning
Porter,Porter is India's Largest Marketplace for Intra-City Logistics.,Logistics & Supply Chain
O4S,O4S SaaS helps Consumer Brands to Digitize and Automate their Supply Chain thereby increasing Sales and Performance.,Information Technology & Services
Wobb,The platform for marketers to find and work with influencers,Marketing
BASIC Home Loan,BASIC Home Loan is India's first automated platform for secured lending with special focus on the affordable housing segment.,Financial Services
Siply,"A tech-enabled micro-savings platform, for the underserved masses, that makes it possible to save starting at Re. 1",Financial Services
BankSathi,"BankSathi is a Fintech platform to empower consumers to save money and time on financial products through safe, easy, and trustable shopping experience.",Financial Services
Gramophone,"Create a difference in farming by bringing timely information, technology and right kind of inputs to achieve better yields for farmers.",AgriTech
Healofy,Healofy was created with a mission to experience special motherhood through its products and its inexhaustive and evergrowing babycare tips,Femtech
E42,E42 is the world’s leading Natural Language Processing- based AI platform driving enterprise cognition across processes.,Computer Software
Spottabl,Spottabl is a technology driven recruitment platform that has helped over 50 tech startups and growth stage companies discover their top talent through its intelligent and human backed model.,Human Resources
DeHaat,DeHaat™ is one of the fastest growing start-ups in Agri Tech sector and one of the very few companies providing end-to-end solutions and services to the farming community in India.,Information Technology & Services
Shumee,"An Indian, mom-made toy brand passionate about making playtime development-friendly, child-safe, and sustainable. Our design philosophy is that play is 90% child and 10% toy.",Retail
Zolve,World's first cross-border Neobank,Financial Services
Instoried,"The platform helps content writers in e-commerce, news, FMCG, and other verticals to optimize emotions in their marketing content.",Computer Software
SportZchain,SportZchain is India's first blockchain based platform poised to disrupt a multi-billion dollar fan engagement industry.,sports
Hypto,The next generation of web services that democratize access to finance for developers and businesses.,Tech startup
CHUPPS,D2C footwear brand,Foootwear
Zenduty,"Next-generation end-to-end incident response platform for SREs, DevOps, ITOps and Support teams",Computer Software
R for Rabbit,The concept of R for Rabbit was conceived after the founder of the company was blessed with a baby.,Consumer Goods
Acko,ACKO is India’s first and fastest growing InsurTech company which makes buying and using insurance effortless.,Insurance
LoveLocal,LoveLocal (formerly known as m.Paani) is bringing Trusted Local Shops Online and empowering them to deliver the neighbourhood shopping experience of the future.,Retail
SupplyNote,"SupplyNote is Cloud based web and mobile enabled suite connecting outlets, service providers and suppliers.",Food & Beverages
Vakilsearch,"India's largest Legal, Compliance & Tax services platform, and trusted partner in making legal simple!",Legal Services
Cloudphysician,Cloudphysician is a healthtech company that is transforming the delivery of critical care.,Hospital & Health Care
Wiggles.in,Wiggles India is a preventative healthcare brand for all things pets!,Veterinary
Avanti Finance,A digital platform to make financial services accessible to 100 million unserved and underserved households across India,Financial Services
Vanity Wagon,Vanity Wagon is India's first true information oriented clean beauty marketplace.,Consumer Goods
Purplle,Purplle.com is one of India’s largest e-beauty destinations with more than 7 million monthly active users.,E-commerce
Wallmantra,WallMantra is a well reputed wall decoration online store in India.,Arts & Crafts
MFine,"MFine aims to make access to trusted healthcare simple, fast, and effective.",Hospital & Health Care
Aquatein,India's First Protein Water in 21g and 10g Variants with BCAA.,Food & Beverages
Mentza,"Make great conversations accessible to everyone through a vibrant, small, safe, and easy real-time audio platform",E-learning
ConnectedH,Connect different sectors of healthcare system and give the patients complete control over their information.,Hospital & Health Care
CredAvenue,CredAvenue is an organization on a mission to deepen and power the $120Trillion global enterprise debt market which would unlock a GDP multiplier and thus create massive economic value.,FinTech
Vedantu,Vedantu is a LIVE online learning platform that brings together students and teachers to achieve best results.,E-learning
Exotel,"Asia's largest customer engagement platform, streamlining customer interactions for Swiggy, Ola, Flipkart, GoJek etc.",Telecommunications
Fantasy Akhada,Fantasy Akhada is one of India's fastest growing Fantasy Sports Platform.,sports
Meesho,Meesho is India’s largest marketplace for longtail products.,Social commerce
PumPumPum,Pumpumpum is empowering millennials with a smart car subscription model. We provide monthly subscription of pre-owned cars at affordable rates.,Automotive
Cusmat,CUSMAT is India’s largest immersive skilling and training platform.,Computer Software
Homeville,A technology company focused on helping people buy their first home with down payment assistance at zero interest cost.,Information Technology & Services
Coinshift,CoinShift helps businesses and decentralised autonomous organisations (DAO's) manage their crypto easily,Blockchain
Strip Finance,Collateralised NFT & DeFi Liquidity Protocol With Interest Rate Discovery.,Financial Services
Ola Electric,Charging ahead to accelerate the world’s transition to sustainable mobility.,Automotive
Kolo,Home construction app for finding ideas and service providers near you,Construction
Chqbook,"Chqbook.com is India’s first neobank for small business owners offering world-class financial services through its five pillars of banking, khata, lending, insurance, and rewards.",FinTech
My3DSelfie,World's first to create 3d figurine from photos,Arts & Crafts
EV Plugs,EV charging station aggregator platform,Information Technology & Services
Rulezero,"Rulezero is a legal/fintech startup reimagining private markets by building an intelligent platform that enables stakeholder participation and capital flow in a transparent, efficient and compliant manner.",Financial Services
CredRight,"CredRight is a new age digital lending company 100% focused on Micro & Small businesses, making the process of availing loans simple",Financial Services
Karbon Card,"Empower Indian startups by creating the right financial products starting with a high-limit corporate credit card with unlimited benefits, no personal liability and no fixed deposit.",FinTech
Auntie Fung,Serving delectable and eclectic pan-Asian fare to all foodies in a quick-service & healthy format,Food & Beverages
ePayLater,ePaylater is a payment solution that aims to separate the experience of shopping from the hassles of payment process.,Financial Services
Fittr,"FITTR’s mission is to reach out to 50 million people and make them fit, create jobs in the fitness industry, teach people how easy it is to stay fit and move together as a Wolfpack.",Health
Fittr,"FITTR’s mission is to reach out to 50 million people and make them fit, create jobs in the fitness industry, teach people how easy it is to stay fit and move together as a Wolfpack.",Wellness & Fitness
Medikabazaar,"Medikabazaar, India’s pioneering and largest online B2B marketspace for medical supplies and equipment.",Healthtech
Nimble Growth Organics,Nimble Growth Organics is the new age Agri startup which through its proprietary package of practice (PoP) cultivates organic fruits & vegetables and ensure that authentic food reaches plate.,Farming
Delhivery,Delhivery is a leading logistics and supply chain services company in India.,Logistics & Supply Chain
Akudo,A Learning-First Neobank for teenagers - Enable practical financial education for child today,Financial Services
Sanctum Wealth,Sanctum is an Indian wealth management firm which has acquired RBS India’s Private Banking business.,Investment Management
88academics,88academics an 88tuition Pte Ltd has been established with the social objective of making quality video-based learning material available to all students.,Education
Upgame,Upgame is the leading data intelligence and practice tracking platform for golfers,sports
Sanfe,India’s revolutionary feminine hygiene and period care brand that strives to build a better world for women.,Health
Sanfe,India’s revolutionary feminine hygiene and period care brand that strives to build a better world for women.,Wellness & Fitness
PredictiVu,"PredictiVu's AI-enabled dashboard integrated with India's largest, proprietary, weekly consumer purchase data, market intelligence and web insights",Management Consulting
Sterling Accuris Wellness,"STERLING ACCURIS WELLNESS PRIVATE LIMITED is a hospital & health care company based out of 3-FLOOR HERITAGE COMPLEX, NR.",Hospital & Health Care
Bijnis,Bijnis is revolutionizing the way manufacturers operate and scale their factories by digitizing their Demand/Supply/Captial/Operations.,B2B startup
Capital Float,India's leading BNPL and digital credit platform serving millions of aspirational individuals.,Financial Services
Manch Technologies,"A Single Click Work Flow E-Sign solution to conduct speedy, accurate, efficient transactions through a “cash-less, presence-less, paperless” framework.",Information Technology & Services
Sochcast,"CA Harvinderjit Singh Bhatia, Garima Surana, Anil Srivatsa",Sochcast is an Audio experiences company that give the listener and creators an Immersive Audio experience
Glamyo Health,Glamyo Health is an advanced healthcare co delivering a seamless experience for elective surgeries.,Hospital & Health Care
CashBook,"CashBook is a digital record-keeping app using which businesses can add entries, segregate records, and find overall balance instantly.",FinTech
The Money Club,The Money Club is a mobile platform for peer to peer chit funds.,Financial Services
SuperZop,SuperZop is India's first and only vernacular B2B Grocery e-commerce platform that is transforming the unorganized retail sector.,Retail
Zypp Electric,"Zypp is working to convert all deliveries for e-commerce, grocery, medicine and food vertical to go electric with e-scooter sharing app.",Logistics & Supply Chain
Alpha Coach,One to One Personal Fitness Coaching,Professional Training & Coaching
VRO Hospitality,One of the fastest-growing hospitality companies based out of Bangalore.,Hospitality
byteXL,"ByteXL is the first-ever, one-stop-shop for self-learning course work and guided training – preparing a new generation of coders for the workforce.",E-learning
Leena AI,AI to help enterprises transform the employee experience.,Computer Software
CARS24,"CARS24 is proud to be a tech-first organisation, looking to make inroads into the global auto-tech market in groundbreaking ways.",Automotive
Klub,"A team of fintech, investment banking, venture capital, and technology veterans who bring a founder-first mindset.",Financial Services
Bluepad,A one-stop solution for aggregated content  in vernacular languages,Online Media
FloBiz,Neobank for Growing SMBs. Simplify GST Billing & Accounting needs with myBillBook App.,Information Technology & Services
Tummoc,Tummoc helps track and find actionable & accurate bus/metro/suburban rail intracity travel information.,Mobility
Design Cafe,Design Cafe is on a mission to democratize good design for homes in India.,Design
PayCardo,A true Contactless & Cashless and secure payment system reducing cash dependency,Financial Services
Aerchain,Advance Source-to-Pay cycle to a new level with Artificial Intelligence!,Computer Software
Expertrons,The world's largest AI Videobot platform providing futuristic solutions for businesses & colleges and employment,E-learning
CuriousJr,CuriousJr is a platform to answer kids' curiosity and prepare them for 21st-century skills.,E-learning
Wow! Momo,WOW! Momo is one of the fastest-growing food brands in India.,Food & Beverages
Supertails,Supertails is building a digital pet care platform which offers expert led healthcare services and products.,Consumer Services
LifeCell,A building block of the team that preserves the building blocks of life,Biotechnology
ZestMoney,"ZestMoney helps make it accessible for millions to upgrade, to enhance, to rise, while keeping it affordable.",Financial Services
FrontRow,"FrontRow enables everyone to pursue their passions - get better, learn from the best and get noticed!",E-learning
HappyCredit,"HappyCredit is on a mission to make online shopping delightful for 400mn bharat shoppers with credit, rewards, shopping inspiration and more.",FinTech
Endimension,Endimension Technology is a healthcare Artificial Intelligence startup incubated at IIT Bombay.,Healtcare
Frenzi,India’s Fastest Growing Streaming Social Network,Online Media
Leverage Edu,India's Most Trusted Study Abroad Platform,Higher Education
BeepKart,BeepKart is building a platform to digitize and organize the used two-wheeler market.,Automotive
Lio,"Lio is the one app for all data where you can create, keep records and track all the records",Computer Software
TravClan,A mission to solve a genuine problem faced by millions of travel entrepreneurs across the world.,B2B Travel
WickedGud,A mission to make every day eating guilt-free and change the way the world consumes comfort foods.,Food & Beverages
Enercomp,Enercomp Solutions Pvt Ltd provide drone based economically viable solutions for different sectors to improve efficiency and accuracy.,Information Technology & Services
BetterPlace,"BetterPlace is India’s largest technology platform delivering digital solutions for blue-collar workforce management, throughout the entire value chain.",Information Technology & Services
Medpho,Medpho is a healthcare service provider in India that connects doctors and patients at the click of a call.,Hospital & Health Care
LivQuik Technology,LivQuik’s vision is to enable the efficient movement of money.,Financial Services
EventBeep,An inclusive community where students are inspired and empowered to reach their full potential,EdTech
GTM Buddy,Just-in-time Sales Enablement Platform,Computer Software
Gobbly,A 24x7 automated retail store filled with daily essentials.,Retail
HexaHealth,H2D is the most trusted online platform that connects the finest experts with people aspiring to achieve their Health Goals in a holistic way,Healthtech
Eupheus Learning,Offer pedagogically differentiated technology driven solutions that lead to critical thinking and achievement of higher learning outcomes,E-learning
Easiloan,"A Fintech startup, offering fast & easy digital processing of Home Loans in a completely reimagined and delightful way.",FinTech
Anar,Anar Business Community App is a platform where businesses can create their free profile and grow their business network all over India.,Information Technology & Services
Shadez,"Smart painting process, latest automatic tools and professional painters make the process faster than any other conventional process of painting .",Consumer Services
Vahan,"Help companies such as Zomato, Swiggy, Flipkart, Uber, Shadowfax etc. hire blue-collar workers and are on track to become India's largest recruitment platform.",Information Technology & Services
MPL,"Mobile Premier League (MPL), is India’s largest eSports and mobile gaming platform, with over 50+ games on its app on iOS and Android, and over 60 million users in India.",sports
Tinkerly,"A STEM learning online-offline solutions provider that makes STEM learning & Coding fun and interesting with superior pedagogy, blended learning, and play-based curriculum.",EdTech
Godamwale,Godamwale is tech enabled integrated logistics company providing end to end supply chain solutions.,Logistics & Supply Chain
Artium Academy,Artium Academy is an Online Music Education platform that makes learning fun and accessible to people of all ages.,Music
Awon GameZ,"An online platform on which developers can host their games and gamers can come together as a community to enjoy experiences, compete, challenge and win!",Gaming
Ayu Health,Ayu Health is a network of high quality hospitals focused on providing high quality healthcare for all.,Health
Ayu Health,Ayu Health is a network of high quality hospitals focused on providing high quality healthcare for all.,Wellness & Fitness
Apna,India's largest professional networking & job opportunities platform for the rising workforce.,Recruitment
BharatAgri,Provide personalized farm solution to the farmers. Only app to provide actionable insights based on weather changes.,AgriTech
Flatheads,Flatheads are an enthusiastic team of young professionals building a retail brand in the casual footwear space.,Apparel & Fashion
Boutique Spirit Brands,Boutique Spirit Brands is a leading Brand creation & manufacturing company of Branded alcoholic beverages in India.,Wine & Spirits
eShipz,Digital Shipping Platform for Creating best Pre & Post Shipping Experiences to Brands and Enterprise Customers. and help grow their business by 5X with automation & cloud technology.,SaaS startup
Pine Labs,A merchant platform company that provides financing and last-mile retail transaction technology to merchants,Information Technology & Services
Paytail,Paytail is revolutionizing the offline commerce by enabling instant paperless EMI's to consumers,Financial Services
4Fin,4Fin is a Fintech Platform catering to needs of Smart Bharat.,Financial Services
Atomberg Technologies,A maker of energy-efficient smart fans,Consumer Electronics
Genext Students,"LIVE online classes with expert tutors for K-12 for CBSE, ICSE and State Boards.",EdTech
immunitoAI,Perform Antibody Discovery using Artificial Intelligence.,Biotechnology
GameEon Studios,"GameEon is based in the sleepless city of Mumbai, India and deals mainly in game development.",Computer Games
Farmers Fresh Zone,D2C Health and Wellness Brand for Fresh and Safe Fruits and Vegetables from farmers through traceable Supply Chain,AgriTech
Anveshan,Revolutionizing the food industry through technology by providing high-quality traceable food products,Food Production
OckyPocky,OckyPocky is India's 1st interactive English learning app for preschool kids.,EdTech
Coutloot,"Empowering local markets to sell online socially, our mission is to bring 25M sellers online by 2023",Consumer Services
Nova Benefits,Nova Benefits is the one stop tech platform for providing the best health and wellness benefits to employees.,Health
Nova Benefits,Nova Benefits is the one stop tech platform for providing the best health and wellness benefits to employees.,Wellness & Fitness
HomeLane,"Tech-empowered teams have delivered over 20,000 homes across 16 cities over the last 7 years.",Interior Design
Lido Learning,LIDO is an  ed-tech company revolutionizing formal classroom education through a unique and immersive online classroom for every child in India.,E-learning
Jar,A daily gold-savings app that saves spare change & auto-invests.,FinTech
Peppermint,Intelligent Housekeeping Robots for public and working spaces,Industrial Automation
moneyHOP,moneyHOP is India’s first cross-border neo bank.,Financial Services
Codingal,Codingal is on a mission to inspire school kids to fall in love with coding. Backed by Y Combinator!,EdTech
Skit,Enabling enterprises to automate their contact centre operations using Voice AI.,AI startup
Peak,Peak helps the world's smartest companies put the power of AI at the center of all commercial decision making with Decision Intelligence,Manchester
Peak,Peak helps the world's smartest companies put the power of AI at the center of all commercial decision making with Decision Intelligence,Greater Manchester
REVOS,REVOS is a smart mobility platform that empowers all 2 and 3 wheeler vehicles through AI-integrated IoT  solutions,Automotive
Dezerv.,"Integrated Portfolios designed by experts with decades of investing, Unique access to pre-IPO and startup investing",Investment Management
AppsForBharat,"A mission to assist a billion Indians in their spiritual journey, through a range of products & services",Product studio
Habbit,Habbit is online learning community for anyone looking to get mentored in a skill or hobby of their choice.,EdTech
Bikayi,Empowering SMBs in India,E-commerce
Sugar.fit,"Innovative technology, compassionate diabetes experts and personalised plans, which will help lead a normal life once more.",Health
Dukaan,"Help forward thinking entrepreneurs by providing them the platform to start, grow, and manage their business online.",Retail
Vidyakul,Vidyakul is a group of academic experts.,EdTech
Goodmylk,Make plant-based food affordable and accessible in India.,Food & Beverages
Fieldproxy,Fieldproxy is a no-code platform that helps field servicing companies digitize their processes to better manage their on-ground technicians,SaaS startup
NeuroPixel.AI,NeuroPixel.AI Labs is a deep tech start-up that works in application of advanced AI/ML and statistical learning theory in Computer Vision and Image Processing area for online retail storefronts.,Deeptech
Elixia Tech Solutions,End to End Logistics Automation Expert,Information Technology & Services
bitsCrunch,A consulting firm focused mainly on Data Analytics and DevOps.,Blockchain
Prolgae,Prolgae Spirulina Supplies Pvt. Ltd. is a Nordic-India joint operating company.,Biotechnology
