product_name,product_description,product_domain
Try & Buy,Try & Buy,E-Commerce
Try & Buy,Try & Buy,Fashion
Try & Buy,Try & Buy,Shopping
Mech Mocha,Mech Mocha is a mobile gaming startup based in Bangalore working towards ‘Making India Play’ .,Digital Entertainment
Mech Mocha,Mech Mocha is a mobile gaming startup based in Bangalore working towards ‘Making India Play’ .,Mobile
Mech Mocha,Mech Mocha is a mobile gaming startup based in Bangalore working towards ‘Making India Play’ .,PC Games
Aye Finance,Aye Finance provides financial services to micro and small businesses in Northern India.,Finance
Aye Finance,Aye Finance provides financial services to micro and small businesses in Northern India.,Financial Services
Aye Finance,Aye Finance provides financial services to micro and small businesses in Northern India.,Small and Medium Businesses
Aldopay,Mobile Wallet Focusing on hassle free checkout via Finger Print & OTP.,Mobile Payments
Detect Technologies,Completely automated remote control system.,Artificial Intelligence
Detect Technologies,Completely automated remote control system.,Energy
Detect Technologies,Completely automated remote control system.,Oil and Gas
Signzy,Signzy are creating 'building blocks for a Digital Trust system.,Computer
Signzy,Signzy are creating 'building blocks for a Digital Trust system.,FinTech
Signzy,Signzy are creating 'building blocks for a Digital Trust system.,Risk Management
Signzy,Signzy are creating 'building blocks for a Digital Trust system.,Software
CashRich,A Mumbai-based fin-tech startup,Apps
CashRich,A Mumbai-based fin-tech startup,Financial Services
CashRich,A Mumbai-based fin-tech startup,FinTech
Cloudnine Hospitals,Cloudnine is an Indian chain of women and child care hospitals.,Child Care
Cloudnine Hospitals,Cloudnine is an Indian chain of women and child care hospitals.,Health Care
Cloudnine Hospitals,Cloudnine is an Indian chain of women and child care hospitals.,Hospital
Cloudnine Hospitals,Cloudnine is an Indian chain of women and child care hospitals.,Medical
Cloudnine Hospitals,Cloudnine is an Indian chain of women and child care hospitals.,Women's
CropIn Technologies,"To discover, develop and deliver innovative solution in Agtech Space",Agriculture
CropIn Technologies,"To discover, develop and deliver innovative solution in Agtech Space",Mobile
Billdesk,"BillDesk, a property of IndiaIdeas.com Ltd. was conceived in early 2000 to solve the frustrations of most of us when it comes to paying",Finance
Billdesk,"BillDesk, a property of IndiaIdeas.com Ltd. was conceived in early 2000 to solve the frustrations of most of us when it comes to paying",FinTech
Billdesk,"BillDesk, a property of IndiaIdeas.com Ltd. was conceived in early 2000 to solve the frustrations of most of us when it comes to paying",Payments
Billdesk,"BillDesk, a property of IndiaIdeas.com Ltd. was conceived in early 2000 to solve the frustrations of most of us when it comes to paying",Property Development
Billdesk,"BillDesk, a property of IndiaIdeas.com Ltd. was conceived in early 2000 to solve the frustrations of most of us when it comes to paying",Rental
Yaantra,"Yaantra, India’s leading mobile phone repair, refurbished & Unboxed centre In India",Information Services
Yaantra,"Yaantra, India’s leading mobile phone repair, refurbished & Unboxed centre In India",Information Technology
Yaantra,"Yaantra, India’s leading mobile phone repair, refurbished & Unboxed centre In India",Mobile
Yaantra,"Yaantra, India’s leading mobile phone repair, refurbished & Unboxed centre In India",Software
TECHBOOZE,"Techbooze[1] ""AN OPEN FORUM"" is an educational enterprise, headquartered in India working across the country.",Education
HealthifyMe,HealthifyMe is an application that allows its users to achieve their fitness and weight loss goals from their computers and smartphones.,Apps
HealthifyMe,HealthifyMe is an application that allows its users to achieve their fitness and weight loss goals from their computers and smartphones.,Fitness
HealthifyMe,HealthifyMe is an application that allows its users to achieve their fitness and weight loss goals from their computers and smartphones.,Health Care
HealthifyMe,HealthifyMe is an application that allows its users to achieve their fitness and weight loss goals from their computers and smartphones.,mHealth
hoi foods,India's first hotel dedicated food brand which promises great in room dining experience in budget hotels,Food and Beverage
hoi foods,India's first hotel dedicated food brand which promises great in room dining experience in budget hotels,Food Delivery
Perpule,Perpule is a self-checkout product for retail outlets to enhance the shopping experience of the customers.,Apps
Perpule,Perpule is a self-checkout product for retail outlets to enhance the shopping experience of the customers.,Payments
Perpule,Perpule is a self-checkout product for retail outlets to enhance the shopping experience of the customers.,Retail
Royal Sundaram General Insurance Co. Limited,"Royal Sundaram provides comprehensive insurance plans and innovative insurance solutions to individuals, families and businesses.",Health Insurance
Royal Sundaram General Insurance Co. Limited,"Royal Sundaram provides comprehensive insurance plans and innovative insurance solutions to individuals, families and businesses.",Insurance
Royal Sundaram General Insurance Co. Limited,"Royal Sundaram provides comprehensive insurance plans and innovative insurance solutions to individuals, families and businesses.",Life Insurance
CleanseCar,CleanseCar is a company provides Washing and Repair Services.,Automotive
DRIVEU,DriveU is a convenient and a quick way of getting on demand drivers for consumers and businesses,Rental
DRIVEU,DriveU is a convenient and a quick way of getting on demand drivers for consumers and businesses,Taxi Service
DRIVEU,DriveU is a convenient and a quick way of getting on demand drivers for consumers and businesses,Travel
Spinny,Used cars marketplace in India. Ushering new era of transparency and convenience.,E-Commerce
Spinny,Used cars marketplace in India. Ushering new era of transparency and convenience.,E-Commerce Platforms
Spinny,Used cars marketplace in India. Ushering new era of transparency and convenience.,Internet
Spinny,Used cars marketplace in India. Ushering new era of transparency and convenience.,Retail
Asset Reconstruction Company (India) Ltd.,Asset Reconstruction Company (India) Ltd. operates as a asset reconstruction company.,Financial Services
Asset Reconstruction Company (India) Ltd.,Asset Reconstruction Company (India) Ltd. operates as a asset reconstruction company.,Professional Services
Med365 Healthcare,"Wellness, Specialised Testing, Healthcare at Home",Health Diagnostics
Dunzo,Dunzo is an app that connects you with the nearest available delivery partner to pickup or deliver items for you.,Customer Service
Dunzo,Dunzo is an app that connects you with the nearest available delivery partner to pickup or deliver items for you.,Messaging
Dunzo,Dunzo is an app that connects you with the nearest available delivery partner to pickup or deliver items for you.,Mobile Apps
Dunzo,Dunzo is an app that connects you with the nearest available delivery partner to pickup or deliver items for you.,Personalization
Mobile Premier League (MPL),Mobile Premier League(MPL) is a skill based E-Sports platform where you can play your favourite mobile games and win real cash always.,Gaming
Mobile Premier League (MPL),Mobile Premier League(MPL) is a skill based E-Sports platform where you can play your favourite mobile games and win real cash always.,iOS
Mobile Premier League (MPL),Mobile Premier League(MPL) is a skill based E-Sports platform where you can play your favourite mobile games and win real cash always.,Sports
WalMart India,"Wal-Mart India Private Limited is a wholly owned subsidiary of Walmart Stores Inc.,",Retail
Cred,Cred is a platform to celebrate and reward the most creditworthy people of India.,—
Meesho,"Meesho is an online reseller network of housewives and SMBs, who sell products within their network on social channels.",E-Commerce
Meesho,"Meesho is an online reseller network of housewives and SMBs, who sell products within their network on social channels.",E-Commerce Platforms
Meesho,"Meesho is an online reseller network of housewives and SMBs, who sell products within their network on social channels.",Internet
Meesho,"Meesho is an online reseller network of housewives and SMBs, who sell products within their network on social channels.",Mobile Apps
Meesho,"Meesho is an online reseller network of housewives and SMBs, who sell products within their network on social channels.",Social Media
BhaskarGuru,Bhaskarguru.com is your local search Engine,Search Engine
Gugu,Gugu designs & Sells all Electric Connected Two-wheeler's with Network of Open & Free Fast charging Stations across India.,Battery
Gugu,Gugu designs & Sells all Electric Connected Two-wheeler's with Network of Open & Free Fast charging Stations across India.,Electric Vehicle
Gugu,Gugu designs & Sells all Electric Connected Two-wheeler's with Network of Open & Free Fast charging Stations across India.,Energy
Gugu,Gugu designs & Sells all Electric Connected Two-wheeler's with Network of Open & Free Fast charging Stations across India.,Renewable Energy
Gugu,Gugu designs & Sells all Electric Connected Two-wheeler's with Network of Open & Free Fast charging Stations across India.,Transportation
FarmTaaza,Farm Taaza provides expert advice to the farmers on improving the yield and improving the field operations of the farmer.,Agriculture
FarmTaaza,Farm Taaza provides expert advice to the farmers on improving the yield and improving the field operations of the farmer.,Farmers Market
FarmTaaza,Farm Taaza provides expert advice to the farmers on improving the yield and improving the field operations of the farmer.,Farming
Vizzbee,Autonomous Drone Solutions for last mile delivery as well as search and rescue,Artificial Intelligence
Vizzbee,Autonomous Drone Solutions for last mile delivery as well as search and rescue,Drones
Vizzbee,Autonomous Drone Solutions for last mile delivery as well as search and rescue,Navigation
Vizzbee,Autonomous Drone Solutions for last mile delivery as well as search and rescue,Packaging Services
Vizzbee,Autonomous Drone Solutions for last mile delivery as well as search and rescue,Robotics
BIGPHI TECHNOLOGIES PVT. LTD.,BIGPHI technologies is the India's first technologically advanced apparel and wearable company.,Fashion
Mobycy,India's 1st Dockless Bicycle Sharing App,Fitness
Mobycy,India's 1st Dockless Bicycle Sharing App,GreenTech
Mobycy,India's 1st Dockless Bicycle Sharing App,Internet of Things
Mobycy,India's 1st Dockless Bicycle Sharing App,Mobile Apps
Mobycy,India's 1st Dockless Bicycle Sharing App,Ride Sharing
Mobycy,India's 1st Dockless Bicycle Sharing App,Transportation
Traveo Soft Pvt. Ltd.,AI based Business Travel & Expense management,Mobile
Traveo Soft Pvt. Ltd.,AI based Business Travel & Expense management,Software
Traveo Soft Pvt. Ltd.,AI based Business Travel & Expense management,Travel
Em Personal Care,Em Personal Care is a Cosmetic products manufacturing Company.,Cosmetics
Lucideus,"Lucideus is a cybersecurity company that offers its customers with consultancy, training, and solutions to counteract cyber-attacks.",Consulting
Lucideus,"Lucideus is a cybersecurity company that offers its customers with consultancy, training, and solutions to counteract cyber-attacks.",Cyber Security
Lucideus,"Lucideus is a cybersecurity company that offers its customers with consultancy, training, and solutions to counteract cyber-attacks.",Network Security
Eupheus Learning,Eupheus Learning offers a seamless integrated learning solution for the K-12 market in India.,E-Learning
Eupheus Learning,Eupheus Learning offers a seamless integrated learning solution for the K-12 market in India.,EdTech
Eupheus Learning,Eupheus Learning offers a seamless integrated learning solution for the K-12 market in India.,Education
GamingMonk,"GamingMonk is an eSports gaming company based out of New Delhi, India.",eSports
GamingMonk,"GamingMonk is an eSports gaming company based out of New Delhi, India.",Gaming
GamingMonk,"GamingMonk is an eSports gaming company based out of New Delhi, India.",Video Games
Sukkhi Jewellery,Sukkhi Jewellery is a Contemporary fashion jewellery brand.,Fashion
Sukkhi Jewellery,Sukkhi Jewellery is a Contemporary fashion jewellery brand.,Jewelry
INDwealth,INDwealth is an Artificial Intelligence (AI) powered wealth management company,Financial Services
Medikabazaar,India's largest medical and surgical supplies marketplace,B2B
Medikabazaar,India's largest medical and surgical supplies marketplace,Medical Device
NIRA,"NIRA promotes financial inclusion by creating simple, transparent products that empower individuals to live a life of choice and freedom.",Credit
NIRA,"NIRA promotes financial inclusion by creating simple, transparent products that empower individuals to live a life of choice and freedom.",Financial Services
NIRA,"NIRA promotes financial inclusion by creating simple, transparent products that empower individuals to live a life of choice and freedom.",FinTech
NIRA,"NIRA promotes financial inclusion by creating simple, transparent products that empower individuals to live a life of choice and freedom.",Lending
Duroflex Pvt. Ltd.,Duroflex Pvt. Ltd. operates as a dominant mattress player.,Consumer Goods
Duroflex Pvt. Ltd.,Duroflex Pvt. Ltd. operates as a dominant mattress player.,Manufacturing
Clensta,A biotechnology start-up was incorporated to improve the National Hygiene condition whilst addressing the aspect of water conservation.,Biotechnology
Clensta,A biotechnology start-up was incorporated to improve the National Hygiene condition whilst addressing the aspect of water conservation.,Health Care
Clensta,A biotechnology start-up was incorporated to improve the National Hygiene condition whilst addressing the aspect of water conservation.,Wellness
Jetbrain Robotics,"Jetbrain Robotics is Hong Kong / Gurgaon based company, building advanced robotic transportation solutions for multi speciality hospitals.",Health Care
Jetbrain Robotics,"Jetbrain Robotics is Hong Kong / Gurgaon based company, building advanced robotic transportation solutions for multi speciality hospitals.",Hospital
Jetbrain Robotics,"Jetbrain Robotics is Hong Kong / Gurgaon based company, building advanced robotic transportation solutions for multi speciality hospitals.",Medical
Jetbrain Robotics,"Jetbrain Robotics is Hong Kong / Gurgaon based company, building advanced robotic transportation solutions for multi speciality hospitals.",Robotics
Medimetry,"MediMetry is an online platform where patients can consult specialists doctors online - from anywhere, at anytime.",Health Care
Healthkart,"The one stop shop for health, fitness & beauty.",E-Commerce
Healthkart,"The one stop shop for health, fitness & beauty.",Fitness
Healthkart,"The one stop shop for health, fitness & beauty.",Health Care
Indiabulls Ventures,Indiabulls Ventures Limited is one of India’s leading capital market companies providing securities and derivative broking services.,Financial Services
Indiabulls Ventures,Indiabulls Ventures Limited is one of India’s leading capital market companies providing securities and derivative broking services.,Venture Capital
Vistara,Vistara is a joint venture of Tata Sons Limited and Singapore Airlines Limited (SIA),Aerospace
ClearTax,ClearTax India helps individuals prepare and e-file their Income Tax Return online.,Accounting
ClearTax,ClearTax India helps individuals prepare and e-file their Income Tax Return online.,Apps
ClearTax,ClearTax India helps individuals prepare and e-file their Income Tax Return online.,FinTech
Shuttl,"Shuttl provides an app-based office shuttle service to make daily commute safe, reliable, affordable and dignified for everyone.",Apps
Shuttl,"Shuttl provides an app-based office shuttle service to make daily commute safe, reliable, affordable and dignified for everyone.",Mobile
Shuttl,"Shuttl provides an app-based office shuttle service to make daily commute safe, reliable, affordable and dignified for everyone.",Transportation
GuruQ,A one of its kind digital integrated platform connecting tutors and students.,Reading Apps
Azure Power,"Azure Power produces and distributes solar power to commercial, government, and utility customers in India.",Energy
Azure Power,"Azure Power produces and distributes solar power to commercial, government, and utility customers in India.",Renewable Energy
Azure Power,"Azure Power produces and distributes solar power to commercial, government, and utility customers in India.",Solar
Cube,Cube is consumer banking focused fintech company.,Banking
Cube,Cube is consumer banking focused fintech company.,Financial Services
Cube,Cube is consumer banking focused fintech company.,FinTech
RAHI Care,RAHI Care is a Health Care company.,Health Care
RAHI Care,RAHI Care is a Health Care company.,Hospital
Mynvax,Mynvax is a biotech Company.,Biotechnology
Loans4SME,Loans4SME is an alternative lending platform.,Financial Services
UpCyclersLab,UpCyclersLab is a startup that makes sustainability-based learning tools for children above the age of five.,Apps
UpCyclersLab,UpCyclersLab is a startup that makes sustainability-based learning tools for children above the age of five.,Education
UpCyclersLab,UpCyclersLab is a startup that makes sustainability-based learning tools for children above the age of five.,Retail
Cellerite Systems,Cellerite Systems is a charging solutions provider for electric vehicles.,Electric Vehicle
Taru Naturals,Taru Naturals is a network that connects farmer communities with clean technology and renewable energy.,Agriculture
Taru Naturals,Taru Naturals is a network that connects farmer communities with clean technology and renewable energy.,Farming
LetsMD,LetsMD.com is a marketplace for elective surgeries,Fitness
LetsMD,LetsMD.com is a marketplace for elective surgeries,Health Care
LetsMD,LetsMD.com is a marketplace for elective surgeries,Wellness
Twenty Two Motors,Twenty Two Motors aim of making cutting edge EV technology affordable for the current generation.,Automotive
Twenty Two Motors,Twenty Two Motors aim of making cutting edge EV technology affordable for the current generation.,Battery
Twenty Two Motors,Twenty Two Motors aim of making cutting edge EV technology affordable for the current generation.,Electric Vehicle
Twenty Two Motors,Twenty Two Motors aim of making cutting edge EV technology affordable for the current generation.,Manufacturing
Twenty Two Motors,Twenty Two Motors aim of making cutting edge EV technology affordable for the current generation.,Mechanical Design
Truebil,"Truebil is a team of young, highly motivated professionals who strive to help you buy and sell used cars in the simplest way possible.",Automotive
Truebil,"Truebil is a team of young, highly motivated professionals who strive to help you buy and sell used cars in the simplest way possible.",E-Commerce
Truebil,"Truebil is a team of young, highly motivated professionals who strive to help you buy and sell used cars in the simplest way possible.",Marketplace
FarmersFZ,FarmersFZ is an online venture for fresh and safe vegetables and agri products.,Agriculture
Worxogo,worxogo’s is a pioneering persuasive technology products align employee behaviours .,Information Technology
Vivish Technologies (myGate),India's leading mobile based security management solution .,Apps
Vivish Technologies (myGate),India's leading mobile based security management solution .,Information Services
Vivish Technologies (myGate),India's leading mobile based security management solution .,Information Technology
Singularity Dynamics,Singularity Dynamics is a Chip-design testing startup.,Artificial Intelligence
Virtual MetalStreet(MetalStreet),Virtual MetalStreet(Metalstreet) is a B2B marketplace for steel trading in India,B2B
Virtual MetalStreet(MetalStreet),Virtual MetalStreet(Metalstreet) is a B2B marketplace for steel trading in India,Marketplace
Veritas Finance,Veritas Finance has been promoted with a primary purpose of meeting the working capital and business credit requirements of the small bus.,Financial Services
Manjushree Technopack,Manjushree Technopack is a Rigid plastics packaging convertor in India and South Asia.,Packaging Services
GoZefo,Startup working on a white space in the eCommerce industry.,Computer
GoZefo,Startup working on a white space in the eCommerce industry.,Furniture
GoZefo,Startup working on a white space in the eCommerce industry.,Software
Zomato,Zomato is a search app offering detailed information for restaurants as well as online food delivery.,Food Delivery
Zomato,Zomato is a search app offering detailed information for restaurants as well as online food delivery.,Hospitality
Zomato,Zomato is a search app offering detailed information for restaurants as well as online food delivery.,Reservations
Zomato,Zomato is a search app offering detailed information for restaurants as well as online food delivery.,Restaurants
Zomato,Zomato is a search app offering detailed information for restaurants as well as online food delivery.,Search Engine
Innov8 Coworking,Innov8 is a Y- Combinator backed company that offers coworking and shared office spaces.,Collaboration
Innov8 Coworking,Innov8 is a Y- Combinator backed company that offers coworking and shared office spaces.,Communities
Innov8 Coworking,Innov8 is a Y- Combinator backed company that offers coworking and shared office spaces.,Coworking
Innov8 Coworking,Innov8 is a Y- Combinator backed company that offers coworking and shared office spaces.,Real Estate
RevFin,RevFin is a digital lending company.,Accounting
RevFin,RevFin is a digital lending company.,Banking
RevFin,RevFin is a digital lending company.,Finance
Lavelle Networks,Lavelle Networks provides Software Defined WAN (SD-WAN) Solutions to build end to end Enterprise Networking Platforms for tomorrow,Cloud Computing
Lavelle Networks,Lavelle Networks provides Software Defined WAN (SD-WAN) Solutions to build end to end Enterprise Networking Platforms for tomorrow,Enterprise Software
Lavelle Networks,Lavelle Networks provides Software Defined WAN (SD-WAN) Solutions to build end to end Enterprise Networking Platforms for tomorrow,Network Hardware
Lavelle Networks,Lavelle Networks provides Software Defined WAN (SD-WAN) Solutions to build end to end Enterprise Networking Platforms for tomorrow,Network Security
Lavelle Networks,Lavelle Networks provides Software Defined WAN (SD-WAN) Solutions to build end to end Enterprise Networking Platforms for tomorrow,SaaS
Blackbuck,Blackbuck is a logistics startup based in India.,Information Services
Blackbuck,Blackbuck is a logistics startup based in India.,Internet
Blackbuck,Blackbuck is a logistics startup based in India.,Logistics
Blackbuck,Blackbuck is a logistics startup based in India.,Supply Chain Management
Blackbuck,Blackbuck is a logistics startup based in India.,Transportation
Cardekho,Cardekho is a car search venture that helps users buy cars that are right for them.,Automotive
Cardekho,Cardekho is a car search venture that helps users buy cars that are right for them.,E-Commerce
Cardekho,Cardekho is a car search venture that helps users buy cars that are right for them.,Information Services
ElasticRun,ElasticRun develops an online system that improves the reception of orders from customers and the dispatch of delivery drivers in India.,Delivery
ElasticRun,ElasticRun develops an online system that improves the reception of orders from customers and the dispatch of delivery drivers in India.,Logistics
ElasticRun,ElasticRun develops an online system that improves the reception of orders from customers and the dispatch of delivery drivers in India.,Transportation
Droom Technology Private Limited,Droom is a marketplace for automobiles and automobile services.,Automotive
Droom Technology Private Limited,Droom is a marketplace for automobiles and automobile services.,E-Commerce Platforms
Droom Technology Private Limited,Droom is a marketplace for automobiles and automobile services.,Marketplace
Vogo Rentals,Vogo is a dockless scooter rental company in India which lets customers rent scooters for short one way trips.,Last Mile Transportation
Vogo Rentals,Vogo is a dockless scooter rental company in India which lets customers rent scooters for short one way trips.,Railroad
Vogo Rentals,Vogo is a dockless scooter rental company in India which lets customers rent scooters for short one way trips.,Transportation
Vogo Rentals,Vogo is a dockless scooter rental company in India which lets customers rent scooters for short one way trips.,Travel
InnerChef,InnerChef is an online food discovery and delivery experience that will make the foodie in you come alive.,Cooking
InnerChef,InnerChef is an online food discovery and delivery experience that will make the foodie in you come alive.,E-Commerce
InnerChef,InnerChef is an online food discovery and delivery experience that will make the foodie in you come alive.,Food and Beverage
InnerChef,InnerChef is an online food discovery and delivery experience that will make the foodie in you come alive.,Food Delivery
InnerChef,InnerChef is an online food discovery and delivery experience that will make the foodie in you come alive.,Online Portals
LivQuik,LivQuik was incorporated with the vision to simplify payments for merchants and consumers in an increasingly digital world,FinTech
LivQuik,LivQuik was incorporated with the vision to simplify payments for merchants and consumers in an increasingly digital world,Mobile
LivQuik,LivQuik was incorporated with the vision to simplify payments for merchants and consumers in an increasingly digital world,Mobile Payments
LivQuik,LivQuik was incorporated with the vision to simplify payments for merchants and consumers in an increasingly digital world,Payments
LivQuik,LivQuik was incorporated with the vision to simplify payments for merchants and consumers in an increasingly digital world,Retail Technology
Disprz,"Disprz is a one-of-its-kind “knowledge-tech” start-up that strives to make people knowledgeable, productive and smarter at what they do.",E-Learning
Disprz,"Disprz is a one-of-its-kind “knowledge-tech” start-up that strives to make people knowledgeable, productive and smarter at what they do.",Education
9stacks,Online gaming startup.,Online Games
9stacks,Online gaming startup.,Software
Origo,"Origo Commodities, a complete post-harvest management services for agricultural commodities, is the fastest growing company in its sector.",—
YourOwnROOM,"Good quality, strategically located homes closer to work for millennials",Online Portals
YourOwnROOM,"Good quality, strategically located homes closer to work for millennials",Property Management
YourOwnROOM,"Good quality, strategically located homes closer to work for millennials",Rental
Vahdam Teas,Vahdam Teas is a vertically integrated online-first tea brand that sources premium garden fresh teas direct from over 150+ tea plantations.,E-Commerce
Vahdam Teas,Vahdam Teas is a vertically integrated online-first tea brand that sources premium garden fresh teas direct from over 150+ tea plantations.,Food and Beverage
Vahdam Teas,Vahdam Teas is a vertically integrated online-first tea brand that sources premium garden fresh teas direct from over 150+ tea plantations.,Tea
Spoofin,A social networking app that lets you create and view Spoofs of your favourite videos.,Music
Spoofin,A social networking app that lets you create and view Spoofs of your favourite videos.,Social Network
Spoofin,A social networking app that lets you create and view Spoofs of your favourite videos.,Video
Strom Motors,Strom Motors is a smart urban mobility Company.,Automotive
PharmEasy,PharmEasy - Indias largest healthcare delivery platform,Health Care
PharmEasy,PharmEasy - Indias largest healthcare delivery platform,Pharmaceutical
PharmEasy,PharmEasy - Indias largest healthcare delivery platform,Wellness
Licious,"Licious is an online meat and fish ordering startup that solves existing problem of finding safe, delectable, trustworthy fresh meat.",Delivery Service
Licious,"Licious is an online meat and fish ordering startup that solves existing problem of finding safe, delectable, trustworthy fresh meat.",Food and Beverage
Licious,"Licious is an online meat and fish ordering startup that solves existing problem of finding safe, delectable, trustworthy fresh meat.",Food Delivery
Stanza Living,Stanza Living is a co-living platform created for students moving to a new place.,Hospitality
Stanza Living,Stanza Living is a co-living platform created for students moving to a new place.,Information Technology
Stanza Living,Stanza Living is a co-living platform created for students moving to a new place.,Travel Accommodations
docturnal,"Docturnal, an online platform, enables individuals to find information and diagnostic services related to diabetes, cancer, and more.",Biotechnology
docturnal,"Docturnal, an online platform, enables individuals to find information and diagnostic services related to diabetes, cancer, and more.",Diabetes
docturnal,"Docturnal, an online platform, enables individuals to find information and diagnostic services related to diabetes, cancer, and more.",Health Care
Bounce (Metro Bikes),"Bounce (formerly Metro Bikes) is an urban mobility solution that makes daily commute stress-free, time-saving, reliable, and convenient.",Autonomous Vehicles
Bounce (Metro Bikes),"Bounce (formerly Metro Bikes) is an urban mobility solution that makes daily commute stress-free, time-saving, reliable, and convenient.",Last Mile Transportation
Bounce (Metro Bikes),"Bounce (formerly Metro Bikes) is an urban mobility solution that makes daily commute stress-free, time-saving, reliable, and convenient.",Recreational Vehicles
Bounce (Metro Bikes),"Bounce (formerly Metro Bikes) is an urban mobility solution that makes daily commute stress-free, time-saving, reliable, and convenient.",Rental
Technology 9 Labs (T9L),Technology 9 Labs is an Information Technology and Services company.,Information Technology
Goals101,Goals101 is a one of the fastest growing big-data platforms.,Financial Services
Satya MicroCapital,New Delhi-based non-banking financial company.,Finance
Satya MicroCapital,New Delhi-based non-banking financial company.,Financial Exchanges
Satya MicroCapital,New Delhi-based non-banking financial company.,Financial Services
Satya MicroCapital,New Delhi-based non-banking financial company.,Micro Lending
Ummeed Housing Finance Private Limited,Ummeed Housing Finance Private Limited,Finance
Ummeed Housing Finance Private Limited,Ummeed Housing Finance Private Limited,Financial Services
StockEdge,"StockEdge is a unique platform, which is 100% focused on research and analytics",Analytics
StockEdge,"StockEdge is a unique platform, which is 100% focused on research and analytics",Apps
StockEdge,"StockEdge is a unique platform, which is 100% focused on research and analytics",Market Research
Sequretek,Sequretek is a cyber security start-up.,—
Avenues Payments India Pvt. Ltd.,Avenues Payments is an IT solutions provider for the remittance\money transfer and forex industries.,—
Qbera,Qbera is a managed marketplace for unsecured personal loans.,Finance
Qbera,Qbera is a managed marketplace for unsecured personal loans.,Financial Services
Urban Ladder,Urban Ladder is a Bangalore-based online furniture company.,E-Commerce
Urban Ladder,Urban Ladder is a Bangalore-based online furniture company.,E-Commerce Platforms
Urban Ladder,Urban Ladder is a Bangalore-based online furniture company.,Furniture
Urban Ladder,Urban Ladder is a Bangalore-based online furniture company.,Home Decor
Urban Ladder,Urban Ladder is a Bangalore-based online furniture company.,Internet
Planet11 eCommerce Solutions India (Avenue11),"Planet11 is backed by SK Planet, which is a part of the SK Group – one of the largest conglomerates in South Korea.",—
DailyNinja,"Daily Ninja, a mobile app that delivers daily needs on a subscription model",Apps
DailyNinja,"Daily Ninja, a mobile app that delivers daily needs on a subscription model",Mobile
DailyNinja,"Daily Ninja, a mobile app that delivers daily needs on a subscription model",Mobile Apps
DailyNinja,"Daily Ninja, a mobile app that delivers daily needs on a subscription model",Software
Iba Halal Care,Iba Halal Care is a cosmetics brand company.,—
Knocksense,Knocksense is a fast growing lifestyle website.,News
Knocksense,Knocksense is a fast growing lifestyle website.,Publishing
Knocksense,Knocksense is a fast growing lifestyle website.,Social Media
Togedr,Togedr is an activity discovery & booking platform.,—
Parkwheels,"Parkwheels aims at solving the big, bad & unsexy parking problems of India.",Industrial
Parkwheels,"Parkwheels aims at solving the big, bad & unsexy parking problems of India.",Industrial Automation
ShareChat,ShareChat is a social networking and regional content platform for the fast growing Internet users in India.,Internet
ShareChat,ShareChat is a social networking and regional content platform for the fast growing Internet users in India.,Mobile Apps
ShareChat,ShareChat is a social networking and regional content platform for the fast growing Internet users in India.,Social Network
Cyclops Medtech,Medtech startup working on clinical and wearable diagnostic and rehab products for neuro vestibular disorders using eye tracking technology.,Health Care
Cyclops Medtech,Medtech startup working on clinical and wearable diagnostic and rehab products for neuro vestibular disorders using eye tracking technology.,Health Diagnostics
Cyclops Medtech,Medtech startup working on clinical and wearable diagnostic and rehab products for neuro vestibular disorders using eye tracking technology.,Internet of Things
Cyclops Medtech,Medtech startup working on clinical and wearable diagnostic and rehab products for neuro vestibular disorders using eye tracking technology.,Life Science
Cyclops Medtech,Medtech startup working on clinical and wearable diagnostic and rehab products for neuro vestibular disorders using eye tracking technology.,Machine Learning
Cyclops Medtech,Medtech startup working on clinical and wearable diagnostic and rehab products for neuro vestibular disorders using eye tracking technology.,Medical
Cyclops Medtech,Medtech startup working on clinical and wearable diagnostic and rehab products for neuro vestibular disorders using eye tracking technology.,Medical Device
Livspace,"Livspace is the new online shopping destination where you can design, decorate and furnish your dream home.",E-Commerce
Livspace,"Livspace is the new online shopping destination where you can design, decorate and furnish your dream home.",Furniture
Livspace,"Livspace is the new online shopping destination where you can design, decorate and furnish your dream home.",Interior Design
NewsBytes,NewsBytes provides your everyday news in a contextual timeline to reduce information overload.,Apps
NewsBytes,NewsBytes provides your everyday news in a contextual timeline to reduce information overload.,Events
NewsBytes,NewsBytes provides your everyday news in a contextual timeline to reduce information overload.,News
Leena AI,Leena is smart AI powered HR companion dedicated towards engaging employees.,Artificial Intelligence
Leena AI,Leena is smart AI powered HR companion dedicated towards engaging employees.,Human Resources
Leena AI,Leena is smart AI powered HR companion dedicated towards engaging employees.,Information Services
Leena AI,Leena is smart AI powered HR companion dedicated towards engaging employees.,Information Technology
Max Healthcare,Max Healthcare is one of the leading chain of hospitals in India.,Health Care
Max Healthcare,Max Healthcare is one of the leading chain of hospitals in India.,Hospital
Max Healthcare,Max Healthcare is one of the leading chain of hospitals in India.,Supply Chain Management
GoBolt,Delhi-based logistics technology.,Logistics
GoBolt,Delhi-based logistics technology.,Railroad
GoBolt,Delhi-based logistics technology.,Transportation
GoGaga,GoGaga is a new age dating app that has removed the mindless swiping on strangers and connects users through their network and find matches.,Dating
